group_id,state,group_type,num_members,group_age_months,avg_member_age,literacy_rate_pct,avg_monthly_saving_per_member,total_savings_balance,savings_regularity_pct,meeting_attendance_pct,bank_linkage_duration_months,sb_account_active,num_previous_loans,previous_loan_repayment_ontime_pct,num_defaulters_in_group,current_outstanding_loan_amount,purpose_of_loan,requested_loan_amount,group_cohesion_score,internal_lending_active,eligible_for_loan
SHG24506,Tamil Nadu,Women SHG,16,26,38.2,53.9,20.0,596.3,92.5,66.0,18,Yes,2,76.3,0,15097.96,Agriculture,29800.0,3.5,Yes,0
SHG24507,Karnataka,Women SHG,10,24,52.4,66.3,193.19,3000.97,98.2,86.7,19,No,1,79.3,0,9487.27,Livestock,10200.0,4.4,No,1
SHG24508,Uttar Pradesh,Mixed SHG,14,80,38.6,88.8,280.03,23423.76,64.3,81.7,55,No,0,,0,0.0,Small Business,21800.0,7.1,Yes,1
SHG24509,Tamil Nadu,Women SHG,16,17,47.0,45.7,199.19,2804.98,53.7,70.9,11,No,1,87.4,1,13450.12,Small Business,44300.0,7.6,Yes,0
SHG24510,Karnataka,Women SHG,13,23,39.2,64.4,54.72,1338.15,60.9,79.9,20,Yes,0,,0,0.0,Small Business,24800.0,8.3,Yes,0
SHG24511,Bihar,Women SHG,20,56,47.2,58.8,20.0,1142.5,55.0,78.6,36,Yes,2,79.7,0,24833.84,Education,12200.0,6.4,No,0
SHG24512,Uttar Pradesh,Women SHG,9,20,23.9,74.5,20.0,293.83,72.8,62.9,12,Yes,1,69.5,1,2041.58,Emergency/Consumption,31700.0,3.4,Yes,1
SHG24513,Bihar,Women SHG,10,36,46.1,50.1,114.03,2360.74,72.7,50.3,32,Yes,1,86.1,0,8663.44,Agriculture,17000.0,4.8,Yes,0
SHG24514,Karnataka,Farmer Producer Group,18,3,32.6,43.3,45.01,129.21,86.3,62.3,2,Yes,0,,0,0.0,Livestock,13300.0,4.5,Yes,1
SHG24515,West Bengal,Mixed SHG,13,55,28.4,62.8,52.78,2424.8,97.6,89.2,35,Yes,0,,0,0.0,Livestock,37300.0,7.2,Yes,1
SHG24516,West Bengal,Women SHG,11,43,48.6,45.0,112.91,3312.74,87.8,94.6,23,Yes,1,38.0,0,21888.18,Small Business,49500.0,7.6,Yes,1
SHG24517,Odisha,Mixed SHG,11,6,42.1,71.5,148.55,631.99,65.5,65.9,4,No,0,,0,0.0,Livestock,13900.0,5.6,Yes,0
SHG24518,Uttar Pradesh,Women SHG,16,136,41.4,55.4,59.17,9600.0,63.6,69.5,113,Yes,0,,0,0.0,Small Business,15600.0,7.7,Yes,1
SHG24519,Andhra Pradesh,Women SHG,13,61,40.8,80.6,90.3,4653.95,90.9,90.3,53,Yes,3,77.7,1,17183.25,Agriculture,9100.0,6.9,Yes,1
SHG24520,Kerala,Women SHG,11,58,27.3,43.5,71.44,3202.5,90.8,95.5,39,Yes,0,,0,0.0,Agriculture,19800.0,5.7,Yes,0
SHG24521,Tamil Nadu,Mixed SHG,12,32,41.7,34.8,172.62,3663.49,61.3,72.0,25,Yes,1,88.4,0,7594.53,Agriculture,33200.0,7.0,Yes,0
SHG24522,Karnataka,Women SHG,16,9,37.5,57.8,146.56,1298.62,75.1,76.3,6,Yes,4,56.4,1,27813.93,Agriculture,32100.0,7.7,Yes,1
SHG24523,Andhra Pradesh,Women SHG,15,70,20.0,59.2,181.53,10810.51,94.5,61.6,59,Yes,0,,0,0.0,Home Improvement,5600.0,8.3,Yes,1
SHG24524,Andhra Pradesh,Mixed SHG,17,53,44.0,59.3,134.99,9243.63,71.8,78.8,40,Yes,2,85.0,0,14571.69,Small Business,20300.0,5.1,Yes,0
SHG24525,Kerala,Women SHG,12,23,35.1,65.4,109.36,2360.61,91.0,86.4,20,Yes,0,,0,0.0,Agriculture,13900.0,7.6,Yes,1
SHG24526,Tamil Nadu,Women SHG,15,6,45.6,23.5,41.43,213.7,96.9,95.2,3,Yes,1,95.1,0,27953.47,Livestock,46600.0,6.2,No,0
SHG24527,Tamil Nadu,Farmer Producer Group,12,27,33.6,60.1,118.56,3068.11,64.0,84.8,16,Yes,1,32.3,1,24536.58,Small Business,36800.0,6.1,No,1
SHG24528,Maharashtra,Women SHG,10,3,39.4,93.1,80.39,149.53,76.5,84.2,3,Yes,0,,0,0.0,Small Business,39600.0,8.3,Yes,1
SHG24529,Tamil Nadu,Women SHG,17,74,34.0,42.9,56.87,4676.13,85.7,92.2,67,Yes,2,54.3,4,13045.28,Emergency/Consumption,25200.0,5.8,Yes,0
SHG24530,West Bengal,Women SHG,9,13,36.6,55.3,20.0,178.54,78.1,70.6,12,Yes,0,,0,0.0,Emergency/Consumption,98700.0,6.5,Yes,0
SHG24531,Karnataka,Women SHG,12,35,50.6,36.5,200.55,6770.47,78.0,69.3,18,Yes,2,66.0,0,6752.12,Livestock,37700.0,9.9,No,1
SHG24532,Karnataka,Women SHG,14,4,51.5,59.2,65.92,299.29,78.4,83.2,3,Yes,0,,0,0.0,Home Improvement,30100.0,5.9,Yes,1
SHG24533,Maharashtra,Women SHG,11,41,32.6,90.3,240.51,8008.6,52.9,48.0,32,No,1,74.5,0,7825.99,Agriculture,60300.0,8.7,Yes,0
SHG24534,West Bengal,Women SHG,14,36,27.4,38.8,76.54,2820.37,90.7,86.5,31,Yes,1,84.1,0,28672.06,Agriculture,10900.0,7.3,Yes,1
SHG24535,West Bengal,Women SHG,14,5,29.4,92.6,51.73,217.92,83.3,80.4,5,Yes,0,,0,0.0,Emergency/Consumption,104200.0,6.4,No,0
SHG24536,Andhra Pradesh,Women SHG,14,55,39.6,51.9,33.84,1620.64,68.6,61.9,29,Yes,0,,0,0.0,Emergency/Consumption,33400.0,7.6,Yes,1
SHG24537,Uttar Pradesh,Women SHG,11,27,50.8,41.4,156.41,2618.83,57.6,66.9,16,No,1,76.2,0,17446.04,Agriculture,38800.0,7.6,No,1
SHG24538,Odisha,Women SHG,12,25,39.5,75.8,149.9,3568.16,81.6,70.1,23,Yes,1,84.6,0,17584.67,Small Business,30900.0,8.1,Yes,1
SHG24539,Karnataka,Mixed SHG,11,28,39.8,74.9,167.63,2915.61,86.8,83.9,18,Yes,2,58.4,2,39072.32,Education,12200.0,6.9,No,0
SHG24540,Kerala,Women SHG,18,31,47.6,92.0,72.4,2614.92,63.0,76.0,27,Yes,1,74.4,0,5417.83,Emergency/Consumption,38300.0,9.1,No,1
SHG24541,West Bengal,Women SHG,8,25,46.0,78.0,116.72,1370.64,84.3,78.3,14,Yes,1,93.4,0,16802.87,Agriculture,19700.0,6.8,Yes,1
SHG24542,Kerala,Women SHG,13,21,36.9,68.2,106.9,2430.51,51.8,57.9,14,Yes,4,70.1,0,20432.51,Home Improvement,97800.0,6.2,Yes,1
SHG24543,Bihar,Women SHG,14,41,37.3,54.2,83.99,3966.81,72.8,78.5,25,Yes,1,94.3,0,32627.65,Home Improvement,33400.0,6.2,No,1
SHG24544,Telangana,Women SHG,15,11,45.2,80.1,229.98,2800.84,89.8,89.5,7,Yes,1,73.3,1,30212.45,Small Business,9200.0,9.2,Yes,1
SHG24545,Tamil Nadu,Women SHG,9,37,38.5,65.3,67.45,1147.4,70.8,90.8,19,Yes,0,,0,0.0,Agriculture,27200.0,7.9,No,1
SHG24546,Maharashtra,Women SHG,9,42,29.6,67.3,46.23,946.05,95.2,61.2,23,Yes,1,92.2,0,16663.09,Small Business,38300.0,7.6,Yes,0
SHG24547,Bihar,Women SHG,11,23,34.4,80.7,86.49,1796.55,75.7,87.2,21,Yes,2,90.2,2,9591.97,Livestock,29800.0,4.9,No,0
SHG24548,Bihar,Women SHG,17,20,34.5,35.6,95.64,1799.34,78.1,63.2,14,Yes,2,83.7,0,31341.15,Agriculture,39300.0,6.9,Yes,1
SHG24549,Telangana,Women SHG,13,19,53.6,68.8,20.89,389.63,75.7,86.7,16,Yes,2,65.5,0,7555.12,Livestock,49400.0,6.9,No,1
SHG24550,West Bengal,Women SHG,9,83,26.4,77.9,20.0,1190.41,93.4,37.2,47,Yes,0,,0,0.0,Small Business,23800.0,4.9,Yes,1
SHG24551,West Bengal,Women SHG,11,40,41.4,73.1,98.81,3478.51,51.5,87.3,30,Yes,3,87.6,0,28688.46,Emergency/Consumption,24000.0,7.4,Yes,1
SHG24552,Uttar Pradesh,Mixed SHG,11,49,45.8,62.0,128.53,4749.46,80.3,65.3,44,Yes,1,83.6,1,4786.85,Home Improvement,18600.0,7.5,Yes,1
SHG24553,Telangana,Women SHG,15,9,40.7,61.8,45.52,443.88,44.6,84.5,6,Yes,2,77.4,0,5813.23,Livestock,33900.0,8.9,Yes,1
SHG24554,West Bengal,Women SHG,10,44,52.7,69.8,39.15,1228.7,83.3,84.4,38,Yes,0,,0,0.0,Small Business,89000.0,7.5,Yes,1
SHG24555,Maharashtra,Women SHG,15,22,43.8,71.4,168.62,3375.22,81.4,89.9,16,Yes,1,66.6,0,27418.5,Emergency/Consumption,30600.0,6.1,Yes,1
SHG24556,Bihar,Women SHG,13,50,33.1,48.8,60.81,3116.87,83.0,71.9,37,Yes,2,86.9,0,42351.97,Small Business,31600.0,7.4,No,1
SHG24557,Bihar,Women SHG,12,52,34.3,38.4,66.51,2096.6,78.3,89.6,35,No,1,85.0,1,9573.22,Home Improvement,35900.0,5.7,Yes,1
SHG24558,West Bengal,Women SHG,12,20,35.9,82.1,39.39,777.67,69.0,80.5,13,Yes,2,54.5,0,24448.21,Education,15400.0,6.8,Yes,1
SHG24559,Odisha,Farmer Producer Group,14,17,22.1,64.8,25.91,398.87,44.8,66.7,15,Yes,0,,0,0.0,Agriculture,40900.0,5.6,No,0
SHG24560,Karnataka,Women SHG,15,15,44.9,58.7,207.49,3032.14,58.6,58.0,9,Yes,1,86.6,0,8042.37,Small Business,64700.0,7.7,Yes,1
SHG24561,Odisha,Women SHG,12,57,36.5,40.5,250.86,8931.95,97.6,90.1,50,Yes,0,,0,0.0,Small Business,31600.0,5.0,Yes,1
SHG24562,Bihar,Women SHG,20,64,38.3,50.2,214.34,16638.55,74.6,80.7,57,Yes,2,89.2,0,19655.16,Emergency/Consumption,13500.0,7.4,Yes,1
SHG24563,Telangana,Women SHG,15,19,30.4,86.9,218.84,4990.82,79.8,84.7,14,Yes,2,84.8,0,30072.25,Agriculture,34100.0,7.4,Yes,1
SHG24564,Telangana,Women SHG,13,65,46.4,54.3,304.71,20559.63,83.0,87.8,35,Yes,1,88.5,0,4086.88,Small Business,53300.0,6.6,No,0
SHG24565,Tamil Nadu,Women SHG,13,7,54.2,30.0,276.77,1947.21,50.8,88.6,6,Yes,2,87.6,0,28083.62,Agriculture,9200.0,7.6,Yes,1
SHG24566,Bihar,Women SHG,12,31,35.5,80.3,93.7,2566.78,65.9,68.7,28,Yes,3,80.4,1,16539.21,Emergency/Consumption,20800.0,5.0,No,1
SHG24567,Odisha,Women SHG,14,65,38.3,50.7,218.99,15455.47,24.7,77.9,36,Yes,0,,0,0.0,Small Business,19200.0,8.1,No,1
SHG24568,Uttar Pradesh,Women SHG,17,6,37.9,13.9,34.63,263.17,82.6,80.3,5,No,2,56.6,1,9241.49,Livestock,51200.0,7.8,Yes,0
SHG24569,Telangana,Farmer Producer Group,17,15,33.7,87.8,255.49,4453.37,66.0,57.2,14,Yes,1,91.0,0,9869.47,Agriculture,129800.0,6.5,Yes,1
SHG24570,Andhra Pradesh,Women SHG,12,22,42.1,44.2,130.43,2626.08,57.3,91.7,14,Yes,1,67.5,1,9502.4,Small Business,42700.0,5.9,Yes,1
SHG24571,Uttar Pradesh,Women SHG,12,29,35.1,37.0,207.94,5530.99,80.3,81.8,15,Yes,2,50.2,0,6868.44,Livestock,37400.0,8.8,Yes,1
SHG24572,Telangana,Women SHG,11,53,38.7,42.3,107.46,4472.24,88.5,83.0,49,No,1,59.0,0,11152.26,Livestock,35000.0,10.0,Yes,0
SHG24573,Maharashtra,Mixed SHG,17,44,42.4,49.3,33.71,1868.5,79.6,90.9,30,No,2,59.8,1,13160.2,Home Improvement,26800.0,7.4,Yes,1
SHG24574,Karnataka,Women SHG,13,25,39.0,61.5,86.24,1439.34,88.5,76.6,20,Yes,0,,0,0.0,Agriculture,35700.0,7.7,Yes,1
SHG24575,Bihar,Women SHG,14,10,33.5,44.6,153.57,1337.27,79.4,89.4,6,Yes,0,,0,0.0,Small Business,24100.0,7.8,No,1
SHG24576,Kerala,Women SHG,15,23,34.6,81.8,336.46,6217.07,90.9,76.6,13,Yes,0,,0,0.0,Emergency/Consumption,25800.0,5.4,Yes,1
SHG24577,Odisha,Women SHG,8,11,28.5,43.2,27.28,154.28,99.2,81.7,9,Yes,3,76.8,0,35896.98,Emergency/Consumption,5000.0,9.3,Yes,1
SHG24578,West Bengal,Women SHG,15,53,41.6,87.2,252.52,16092.16,74.7,59.3,33,Yes,1,62.5,1,2851.02,Agriculture,48300.0,8.2,Yes,1
SHG24579,Bihar,Women SHG,14,55,47.3,79.9,33.96,2162.98,50.9,86.1,44,Yes,0,,0,0.0,Agriculture,19500.0,6.6,No,0
SHG24580,Odisha,Women SHG,14,47,49.7,56.1,79.26,2699.19,74.1,67.7,24,Yes,0,,0,0.0,Small Business,11000.0,7.1,Yes,1
SHG24581,Maharashtra,Women SHG,13,52,32.0,72.8,122.6,5792.1,62.5,87.6,37,Yes,1,57.2,0,6947.37,Home Improvement,48000.0,7.0,Yes,0
SHG24582,Andhra Pradesh,Women SHG,18,24,39.5,48.3,177.82,5911.67,19.2,93.7,22,Yes,0,,0,0.0,Agriculture,29400.0,5.4,Yes,1
SHG24583,Tamil Nadu,Women SHG,12,7,43.7,71.0,78.3,455.03,87.6,70.2,4,Yes,0,,0,0.0,Livestock,63900.0,6.2,Yes,0
SHG24584,Tamil Nadu,Women SHG,12,36,29.5,58.7,120.58,3203.51,45.9,85.3,28,Yes,2,75.8,0,45063.89,Small Business,17500.0,5.7,No,1
SHG24585,Telangana,Women SHG,14,46,26.4,33.4,32.32,1251.26,55.9,81.3,26,Yes,3,56.1,1,7111.35,Livestock,16200.0,8.2,Yes,0
SHG24586,Tamil Nadu,Mixed SHG,17,14,35.1,42.6,135.51,1909.98,35.6,74.7,11,Yes,2,52.4,0,5910.95,Livestock,127500.0,4.9,Yes,0
SHG24587,Maharashtra,Women SHG,13,59,27.3,72.3,109.07,4221.06,62.6,65.9,32,Yes,0,,0,0.0,Agriculture,6800.0,6.5,No,1
SHG24588,Andhra Pradesh,Women SHG,9,32,46.5,80.2,61.45,1192.64,52.0,82.6,27,No,1,63.1,0,18127.71,Home Improvement,73700.0,6.2,Yes,0
SHG24589,Karnataka,Women SHG,15,42,37.4,51.8,71.91,3334.68,67.5,91.8,24,Yes,2,75.2,0,8776.31,Livestock,51200.0,7.0,No,1
SHG24590,Telangana,Women SHG,13,27,43.1,52.5,62.39,1166.3,67.9,85.8,14,Yes,0,,0,0.0,Education,50800.0,9.4,Yes,1
SHG24591,Tamil Nadu,Mixed SHG,11,11,50.4,68.7,47.98,474.46,82.2,71.2,6,Yes,1,96.6,0,7590.27,Agriculture,31300.0,7.7,Yes,1
SHG24592,Uttar Pradesh,Mixed SHG,16,11,42.9,52.7,446.15,4336.2,45.8,70.0,10,No,0,,0,0.0,Small Business,48900.0,5.1,No,0
SHG24593,Odisha,Women SHG,14,5,38.3,66.1,75.17,309.26,51.8,68.6,3,Yes,0,,0,0.0,Agriculture,10200.0,6.6,No,1
SHG24594,Uttar Pradesh,Farmer Producer Group,17,28,25.2,90.1,66.99,2347.2,64.0,81.8,25,Yes,3,64.7,0,9126.04,Agriculture,35700.0,5.2,No,1
SHG24595,Odisha,Women SHG,14,49,42.3,29.0,246.23,10119.62,90.9,71.6,37,Yes,2,63.9,0,6928.9,Home Improvement,35700.0,3.9,Yes,1
SHG24596,Andhra Pradesh,Women SHG,13,9,37.4,51.4,210.36,1793.07,86.5,83.3,8,Yes,4,97.9,1,12336.67,Education,33900.0,8.3,No,1
SHG24597,Andhra Pradesh,Women SHG,10,50,36.4,74.3,29.36,1199.24,72.1,81.2,37,Yes,2,87.1,0,10263.75,Livestock,17100.0,8.1,Yes,1
SHG24598,Andhra Pradesh,Women SHG,11,23,29.6,74.2,88.53,1746.22,80.6,82.4,22,No,1,77.3,0,8021.03,Agriculture,13500.0,5.5,No,0
SHG24599,Kerala,Women SHG,10,25,33.6,58.1,109.78,1935.71,83.8,88.5,13,Yes,2,54.2,0,8692.01,Emergency/Consumption,32100.0,7.7,Yes,1
SHG24600,Maharashtra,Women SHG,13,12,34.3,63.5,65.52,789.44,64.5,63.0,11,Yes,2,89.7,0,6904.78,Education,26700.0,3.1,Yes,1
SHG24601,Tamil Nadu,Mixed SHG,13,17,37.3,50.6,73.05,1044.22,63.5,82.4,16,Yes,2,56.0,0,11883.46,Small Business,25900.0,8.7,Yes,0
SHG24602,Kerala,Mixed SHG,15,39,31.0,89.9,249.2,11685.65,78.2,60.1,29,Yes,2,54.1,0,3909.39,Small Business,47300.0,6.5,Yes,0
SHG24603,Andhra Pradesh,Women SHG,14,13,30.6,62.3,100.82,1048.25,93.6,93.7,10,Yes,3,61.5,1,6239.67,Education,19000.0,6.6,No,1
SHG24604,Andhra Pradesh,Women SHG,8,21,29.3,82.3,231.39,2990.17,76.7,48.6,12,Yes,1,79.5,0,1052.33,Small Business,18200.0,6.7,Yes,1
SHG24605,Tamil Nadu,Women SHG,14,87,29.5,74.9,265.17,26388.53,86.9,83.2,52,Yes,0,,0,0.0,Home Improvement,38500.0,5.6,Yes,1
SHG24606,Odisha,Women SHG,14,16,44.8,94.8,73.98,1362.83,80.7,84.8,11,Yes,2,53.1,0,17645.51,Emergency/Consumption,21400.0,8.2,Yes,0
SHG24607,Telangana,Women SHG,10,18,40.8,63.8,101.26,1428.2,65.0,91.3,9,Yes,2,80.7,0,14196.83,Livestock,109000.0,7.7,Yes,1
SHG24608,Maharashtra,Women SHG,11,29,39.7,75.5,172.19,4125.95,70.1,89.9,25,Yes,1,81.3,0,20544.0,Livestock,5700.0,7.5,Yes,1
SHG24609,Bihar,Women SHG,11,80,44.6,29.1,120.4,7219.53,87.7,92.5,56,Yes,2,80.7,0,20993.87,Emergency/Consumption,34700.0,2.9,Yes,1
SHG24610,Tamil Nadu,Farmer Producer Group,15,30,53.8,53.2,128.3,2923.9,63.3,87.4,23,Yes,0,,0,0.0,Livestock,41600.0,8.4,No,1
SHG24611,Telangana,Mixed SHG,20,42,40.8,40.0,149.31,7614.09,76.3,77.8,37,Yes,1,72.6,0,20914.11,Livestock,29200.0,5.5,Yes,1
SHG24612,Telangana,Women SHG,13,47,31.1,55.2,31.27,1045.28,73.5,79.6,31,Yes,1,39.3,0,43227.99,Agriculture,25000.0,6.6,No,1
SHG24613,Karnataka,Farmer Producer Group,12,34,36.2,54.5,57.74,1727.12,73.4,72.0,29,Yes,2,61.6,0,47615.6,Livestock,80400.0,7.8,Yes,0
SHG24614,Maharashtra,Farmer Producer Group,11,6,20.0,40.0,365.66,1310.05,63.5,89.9,5,Yes,1,49.3,0,17803.91,Agriculture,85800.0,3.3,Yes,1
SHG24615,Telangana,Women SHG,9,39,24.5,91.8,21.05,407.27,78.1,86.3,37,Yes,1,92.2,0,13450.79,Home Improvement,26100.0,7.4,Yes,0
SHG24616,Kerala,Women SHG,19,7,35.9,66.8,89.1,943.06,68.3,64.3,4,Yes,0,,0,0.0,Home Improvement,89200.0,9.3,No,1
SHG24617,Odisha,Women SHG,15,10,37.0,57.2,97.41,1031.03,80.0,60.4,7,Yes,2,88.7,0,11669.81,Small Business,26400.0,6.1,No,1
SHG24618,Bihar,Mixed SHG,15,9,40.6,64.1,41.34,379.51,72.0,59.3,5,Yes,0,,0,0.0,Agriculture,61000.0,5.0,Yes,1
SHG24619,West Bengal,Women SHG,18,49,44.9,41.3,113.47,5642.12,74.2,90.7,39,Yes,1,70.6,1,2690.57,Livestock,21500.0,5.6,Yes,1
SHG24620,Kerala,Women SHG,10,9,33.0,78.7,71.91,434.3,98.5,67.9,8,Yes,1,55.5,0,58092.35,Livestock,5000.0,6.7,Yes,1
SHG24621,Odisha,Women SHG,16,8,42.9,44.4,30.16,263.73,71.4,78.2,5,Yes,1,91.7,1,5195.03,Emergency/Consumption,57100.0,4.6,No,0
SHG24622,Andhra Pradesh,Women SHG,16,68,22.1,67.8,162.21,12131.12,48.7,90.6,43,No,1,97.6,0,13655.43,Small Business,80200.0,6.8,No,0
SHG24623,Andhra Pradesh,Women SHG,17,36,41.2,62.7,73.03,2799.51,76.8,50.4,30,Yes,0,,0,0.0,Emergency/Consumption,6800.0,4.7,Yes,1
SHG24624,Andhra Pradesh,Women SHG,15,56,46.4,69.5,136.85,7161.42,74.8,52.6,52,Yes,0,,0,0.0,Agriculture,43100.0,8.3,Yes,1
SHG24625,West Bengal,Mixed SHG,13,35,27.1,79.0,25.19,657.19,66.1,90.9,32,Yes,2,75.9,1,29275.33,Emergency/Consumption,122400.0,7.4,No,1
SHG24626,Karnataka,Farmer Producer Group,18,46,45.7,48.4,156.97,7211.48,66.2,72.6,32,Yes,3,43.5,0,17971.84,Home Improvement,32500.0,10.0,No,1
SHG24627,Bihar,Women SHG,18,37,31.7,73.0,61.17,2996.82,43.9,95.6,33,Yes,2,78.1,0,9385.51,Livestock,54800.0,7.0,Yes,1
SHG24628,Karnataka,Women SHG,10,50,44.9,31.1,103.27,3529.1,79.2,90.3,46,Yes,1,73.5,0,11372.21,Small Business,47200.0,6.3,Yes,1
SHG24629,Tamil Nadu,Women SHG,11,27,39.3,57.5,113.51,2517.53,84.7,97.4,18,Yes,0,,0,0.0,Livestock,48100.0,7.2,Yes,1
SHG24630,Andhra Pradesh,Women SHG,17,7,37.8,15.7,213.86,2010.09,66.2,77.0,6,Yes,4,63.4,2,17519.07,Home Improvement,7000.0,6.2,No,1
SHG24631,Telangana,Mixed SHG,15,15,42.7,68.0,65.52,791.71,65.2,43.7,9,Yes,0,,0,0.0,Small Business,28200.0,6.1,No,1
SHG24632,Tamil Nadu,Women SHG,17,46,34.9,79.3,245.08,14269.5,89.9,73.8,28,Yes,0,,0,0.0,Home Improvement,29900.0,5.6,Yes,0
SHG24633,Karnataka,Mixed SHG,16,30,41.2,42.4,38.66,961.47,49.5,78.1,15,Yes,1,53.4,0,52777.17,Livestock,71800.0,6.2,No,1
SHG24634,Andhra Pradesh,Farmer Producer Group,13,44,33.2,45.8,198.41,5692.95,86.3,78.3,40,Yes,1,74.4,0,13907.33,Agriculture,16400.0,8.7,No,1
SHG24635,West Bengal,Mixed SHG,13,27,34.7,67.9,33.03,933.09,88.9,89.9,15,Yes,3,62.4,0,30961.49,Agriculture,24400.0,8.2,Yes,1
SHG24636,Kerala,Women SHG,19,58,55.7,45.7,125.55,8374.84,74.7,87.5,52,Yes,3,81.5,0,13374.42,Education,30300.0,6.6,No,1
SHG24637,Bihar,Women SHG,12,82,43.9,58.9,105.67,6509.82,91.4,43.5,76,Yes,1,87.7,0,19474.59,Education,53700.0,7.7,No,1
SHG24638,Andhra Pradesh,Women SHG,14,57,40.4,44.7,147.62,7270.09,82.9,66.2,30,No,0,,0,0.0,Agriculture,25300.0,6.1,Yes,0
SHG24639,Bihar,Women SHG,11,46,38.7,82.2,157.32,4462.39,34.7,72.1,43,Yes,1,78.0,2,8107.24,Home Improvement,5000.0,6.9,No,1
SHG24640,Kerala,Mixed SHG,9,18,45.1,87.0,134.34,1258.32,45.9,69.8,12,Yes,0,,0,0.0,Agriculture,33000.0,6.8,Yes,0
SHG24641,Odisha,Women SHG,15,19,39.4,71.3,52.41,1123.04,64.1,73.8,13,Yes,2,88.6,1,21032.88,Small Business,45200.0,7.5,Yes,1
SHG24642,Maharashtra,Women SHG,15,31,38.6,71.6,104.81,2861.77,48.5,72.8,28,Yes,1,63.0,0,20808.29,Agriculture,37400.0,7.7,No,0
SHG24643,Tamil Nadu,Mixed SHG,15,37,37.4,61.0,77.32,2178.4,39.5,81.0,34,Yes,1,67.2,0,18653.06,Emergency/Consumption,25100.0,9.4,Yes,1
SHG24644,Tamil Nadu,Farmer Producer Group,10,34,35.9,76.8,35.57,800.86,86.4,64.9,19,Yes,3,57.6,0,45708.12,Agriculture,71000.0,5.2,No,1
SHG24645,West Bengal,Mixed SHG,16,15,38.2,39.7,84.84,1444.16,63.8,91.7,8,Yes,1,88.5,0,10346.27,Emergency/Consumption,29100.0,10.0,Yes,1
SHG24646,Maharashtra,Mixed SHG,14,42,26.6,70.1,205.86,6717.86,93.2,71.0,26,Yes,2,96.5,1,11622.8,Livestock,24300.0,7.2,No,1
SHG24647,Andhra Pradesh,Mixed SHG,17,13,42.4,77.2,177.23,2097.34,61.6,70.8,10,Yes,2,74.8,0,8294.46,Home Improvement,34100.0,8.3,Yes,0
SHG24648,Karnataka,Women SHG,14,17,29.2,47.7,21.61,411.05,71.2,67.2,12,Yes,3,58.7,1,14821.51,Emergency/Consumption,26500.0,6.3,No,1
SHG24649,Tamil Nadu,Mixed SHG,16,15,43.4,63.0,76.26,1268.3,54.9,95.9,13,Yes,1,80.5,1,20057.98,Livestock,81700.0,6.7,No,1
SHG24650,Tamil Nadu,Women SHG,13,23,38.1,66.8,71.03,1387.08,71.0,73.5,19,Yes,2,92.2,1,11016.31,Emergency/Consumption,21600.0,9.0,Yes,1
SHG24651,Odisha,Women SHG,17,19,40.0,62.2,210.38,5261.39,72.4,67.4,13,Yes,0,,0,0.0,Small Business,5800.0,4.6,Yes,1
SHG24652,Tamil Nadu,Mixed SHG,12,56,28.2,65.0,41.9,1527.32,87.3,72.8,29,Yes,2,67.4,0,21473.12,Small Business,84300.0,5.4,Yes,1
SHG24653,Maharashtra,Women SHG,13,38,38.2,58.1,225.75,8786.72,60.9,61.2,33,Yes,1,85.6,0,3944.06,Livestock,61800.0,5.1,No,1
SHG24654,West Bengal,Women SHG,14,50,43.3,100.0,53.71,2294.24,81.0,63.7,39,Yes,2,61.2,1,18369.68,Livestock,62000.0,8.5,Yes,1
SHG24655,Bihar,Women SHG,13,28,37.0,23.2,67.04,1939.25,69.4,70.2,16,Yes,2,84.2,1,5639.99,Small Business,53700.0,8.8,Yes,0
SHG24656,Kerala,Farmer Producer Group,10,8,36.1,48.3,55.82,275.49,80.5,76.1,4,Yes,0,,0,0.0,Agriculture,35600.0,5.2,No,1
SHG24657,Maharashtra,Women SHG,11,25,35.2,46.7,57.57,1152.13,87.4,76.8,15,Yes,1,95.8,0,4358.12,Livestock,13400.0,5.2,Yes,1
SHG24658,Telangana,Mixed SHG,12,66,48.3,88.9,246.51,15652.47,83.1,90.1,40,Yes,4,81.7,0,12116.13,Small Business,29900.0,6.6,Yes,1
SHG24659,Tamil Nadu,Women SHG,8,62,38.9,29.6,150.21,5412.3,67.2,88.8,42,Yes,1,85.8,1,28421.82,Agriculture,41800.0,2.9,No,1
SHG24660,Kerala,Mixed SHG,16,16,34.0,79.9,146.21,2065.36,65.3,78.1,13,Yes,1,75.2,0,35390.94,Agriculture,11700.0,7.2,Yes,1
SHG24661,Andhra Pradesh,Women SHG,11,70,33.1,67.2,87.24,4171.21,72.3,67.9,57,Yes,1,74.9,1,4735.32,Agriculture,22700.0,5.2,No,1
SHG24662,West Bengal,Women SHG,14,15,51.9,49.2,169.88,1846.34,72.5,61.0,8,No,0,,0,0.0,Agriculture,74900.0,5.2,No,0
SHG24663,West Bengal,Women SHG,11,10,45.3,78.0,88.5,734.84,74.1,77.7,8,Yes,4,92.2,0,17679.07,Education,77000.0,6.9,Yes,1
SHG24664,Andhra Pradesh,Mixed SHG,9,21,42.3,49.3,327.96,5162.85,90.8,84.2,15,Yes,0,,0,0.0,Small Business,23900.0,7.6,Yes,1
